1110.7350	0.2611	75	74
1111.2800	0.2629	77	76
1111.4110	0.2581	72	71
1111.8010	0.2645	79	78
1112.0730	0.2597	74	73
1112.2990	0.2664	81	80
1112.7110	0.2613	76	75
1112.7740	0.2682	83	82
1113.2260	0.2699	85	84
1113.3280	0.2629	78	77
1113.6550	0.2718	87	86
1113.9220	0.2645	80	79
1114.0620	0.2736	89	88
1114.4470	0.2755	91	90
1114.4940	0.2662	82	81
1114.8100	0.2773	93	92
1115.0440	0.2679	84	83
1115.5710	0.2696	86	85
1116.0780	0.2713	88	87
1116.5620	0.2730	90	89
1117.0260	0.2748	92	91
1117.4680	0.2764	94	93
