923.4770	0.1507	11	12
923.5430	0.1517	11	12
924.2870	0.1514	10	11
924.3440	0.1523	10	11
925.0910	0.1522	9	10
925.1390	0.1529	9	10
925.8880	0.1528	8	9
925.9290	0.1535	8	9
926.6790	0.1538	7	8
926.7120	0.1544	7	8
927.4630	0.1547	6	7
927.4900	0.1552	6	7
928.2410	0.1558	5	6
928.2620	0.1562	5	6
928.7680	0.0002	32	32
929.0120	0.0002	31	31
929.0120	0.1569	4	5
929.0280	0.1572	4	5
929.2470	0.0002	30	30
929.4750	0.0003	29	29
929.6960	0.0003	28	28
929.7770	0.1578	3	4
929.7850	0.0003	35	35
929.7890	0.1581	3	4
929.9080	0.0003	27	27
929.9510	0.0003	34	34
930.1130	0.0003	33	33
930.1130	0.0004	26	26
930.2700	0.0003	32	32
930.3110	0.0004	25	25
930.4220	0.0004	31	31
930.5000	0.0004	24	24
930.5360	0.1573	2	3
930.5430	0.1575	2	3
930.5700	0.0004	30	30
930.6830	0.0005	23	23
930.7120	0.0004	29	29
930.8500	0.0004	28	28
930.8570	0.0005	22	22
930.9830	0.0005	27	27
931.0240	0.0006	21	21
931.1110	0.0005	26	26
931.1830	0.0006	20	20
931.2350	0.0005	25	25
931.2880	0.1476	1	2
931.2920	0.1478	1	2
931.3340	0.0007	19	19
931.3530	0.0006	24	24
931.4670	0.0006	23	23
931.4780	0.0008	18	18
931.5760	0.0007	22	22
931.6150	0.0009	17	17
931.6800	0.0007	21	21
931.7430	0.0010	16	16
931.7800	0.0008	20	20
931.8650	0.0012	15	15
931.8740	0.0008	19	19
931.9640	0.0009	18	18
931.9780	0.0013	14	14
932.0490	0.0010	17	17
932.0840	0.0016	13	13
932.1300	0.0012	16	16
932.1820	0.0018	12	12
932.2050	0.0013	15	15
932.2730	0.0022	11	11
932.2760	0.0015	14	14
932.3420	0.0017	13	13
932.3560	0.0026	10	10
932.4040	0.0020	12	12
932.4320	0.0032	9	9
932.4610	0.0023	11	11
932.5000	0.0040	8	8
932.5130	0.0028	10	10
932.5600	0.0034	9	9
932.5610	0.0052	7	7
932.6020	0.0042	8	8
932.6140	0.0070	6	6
932.6400	0.0053	7	7
932.6590	0.0098	5	5
932.6730	0.0071	6	6
932.6970	0.0147	4	4
932.7010	0.0099	5	5
932.7250	0.0149	4	4
932.7270	0.0246	3	3
932.7440	0.0247	3	3
932.7500	0.0492	2	2
932.7580	0.0494	2	2
932.7650	0.1478	1	1
932.7680	0.1480	1	1
934.2290	0.0888	2	1
934.2310	0.0889	2	1
934.9490	0.1128	3	2
934.9500	0.1130	3	2
935.6630	0.1234	4	3
935.6640	0.1237	4	3
936.3700	0.1296	5	4
936.3720	0.1293	5	4
937.0700	0.1333	6	5
937.0740	0.1330	6	5
937.7640	0.1359	7	6
937.7710	0.1355	7	6
938.4510	0.1378	8	7
938.4610	0.1373	8	7
939.1310	0.1393	9	8
939.1460	0.1387	9	8
939.8050	0.1403	10	9
939.8260	0.1397	10	9
940.4730	0.1412	11	10
940.4990	0.1406	11	10
941.1340	0.1419	12	11
941.1660	0.1413	12	11
941.7880	0.1426	13	12
941.8280	0.1418	13	12
942.4360	0.1431	14	13
942.4840	0.1422	14	13
943.0770	0.1435	15	14
943.1340	0.1427	15	14
943.7120	0.1438	16	15
943.7780	0.1430	16	15
944.3400	0.1441	17	16
944.4160	0.1432	17	16
944.9620	0.1444	18	17
945.0480	0.1434	18	17
945.5770	0.1446	19	18
945.6750	0.1436	19	18
946.1850	0.1448	20	19
946.2950	0.1437	20	19
946.7870	0.1450	21	20
946.9100	0.1438	21	20
947.3830	0.1450	22	21
947.5190	0.1439	22	21
947.9710	0.1452	23	22
948.1220	0.1440	23	22
948.5530	0.1453	24	23
948.7190	0.1440	24	23
949.1290	0.1452	25	24
949.3100	0.1440	25	24
949.6970	0.1453	26	25
949.8950	0.1439	26	25
950.2590	0.1453	27	26
950.4740	0.1439	27	26
950.8150	0.1453	28	27
951.0480	0.1438	28	27
951.3630	0.1452	29	28
951.6150	0.1438	29	28
951.9050	0.1452	30	29
952.1760	0.1437	30	29
952.4410	0.1451	31	30
952.7320	0.1436	31	30
952.9690	0.1450	32	31
953.2810	0.1434	32	31
953.4910	0.1449	33	32
953.8240	0.1433	33	32
954.0060	0.1448	34	33
954.3620	0.1432	34	33
954.5150	0.1446	35	34
954.8930	0.1430	35	34
955.0160	0.1445	36	35
955.4190	0.1428	36	35
955.5110	0.1443	37	36
955.9380	0.1426	37	36
955.9990	0.1441	38	37
956.4520	0.1424	38	37
956.4810	0.1439	39	38
956.9550	0.1437	40	39
956.9590	0.1422	39	38
957.4230	0.1435	41	40
957.4600	0.1420	40	39
957.8830	0.1433	42	41
957.9550	0.1417	41	40
958.3370	0.1430	43	42
958.4440	0.1415	42	41
958.7840	0.1428	44	43
958.9270	0.1412	43	42
959.2240	0.1425	45	44
959.4040	0.1409	44	43
959.6570	0.1422	46	45
959.8750	0.1406	45	44
960.0840	0.1419	47	46
960.3400	0.1403	46	45
960.5030	0.1417	48	47
960.7990	0.1400	47	46
960.9150	0.1413	49	48
961.2510	0.1397	48	47
961.3210	0.1410	50	49
961.6970	0.1394	49	48
961.7190	0.1406	51	50
962.1100	0.1403	52	51
962.1370	0.1390	50	49
962.4950	0.1399	53	52
962.5710	0.1387	51	50
962.8720	0.1395	54	53
962.9990	0.1383	52	51
963.2420	0.1391	55	54
963.4200	0.1379	53	52
963.6050	0.1387	56	55
963.8360	0.1375	54	53
963.9610	0.1384	57	56
964.2450	0.1371	55	54
964.3100	0.1379	58	57
964.6470	0.1367	56	55
964.6520	0.1375	59	58
964.9860	0.1370	60	59
965.0440	0.1363	57	56
965.3130	0.1366	61	60
965.4340	0.1358	58	57
965.6340	0.1361	62	61
965.8180	0.1355	59	58
965.9460	0.1356	63	62
966.1960	0.1350	60	59
966.2520	0.1351	64	63
966.5500	0.1347	65	64
966.5670	0.1346	61	60
966.8410	0.1342	66	65
966.9320	0.1341	62	61
967.1250	0.1336	67	66
967.2900	0.1336	63	62
967.4020	0.1331	68	67
967.6430	0.1331	64	63
967.6710	0.1326	69	68
967.9320	0.1320	70	69
967.9880	0.1326	65	64
968.1860	0.1314	71	70
968.3280	0.1321	66	65
968.6610	0.1316	67	66
968.9870	0.1310	68	67
969.3070	0.1304	69	68
969.6210	0.1299	70	69
969.9280	0.1293	71	70
